listing_id,latitude,longitude,accommodates,bathrooms,bedrooms,beds,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,number_of_reviews_ly,estimated_occupancy_l365d,estimated_revenue_l365d,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,reviews_per_month,comment_score
220676,1.0693971233716888,0.9268196071398324,-0.1481306178834426,-0.4244894690894157,-0.4173343410702989,-0.5784100333274638,214.0,-0.6409746705490902,1.499775739393855,-0.7090414836201447,-0.4994372873762272,-0.0371483649206615,-0.0498711902851944,-0.6815857149556522,-0.0480692087283358,-0.4472131861972603,-0.5443841146677967,-0.5085532864057225,-0.9670474899579624,2.7803433267751263,0.3668039739710398,-0.4171574169780084,0.3673855825868817,0.4292312841177014,0.4702502518895081,0.582859283082185,0.4708339543987784,0.5009564586563898,0.3344764135943956,0.5136559461369168,0.7623409546441074,0.6211445238052825,0.1339890897139,0.44167998738957126
257588,-0.1292439640872296,1.27338158987125,0.2610618810223047,-0.4244894690894157,0.4530921425766098,0.0613866092095021,318.0,-0.6752619564036348,-0.4164342906756288,-0.672872410161026,-0.5104100413866192,-0.0371483649206615,-0.0498711902851944,-0.7158310817627502,-0.0480692087283358,-0.3559641860657648,-0.1575154036415711,-0.4410526361168564,-0.1576764730000453,4.369113203897927,1.3680128519062276,-0.4171574169780084,1.4520477787957706,1.58174677661918,2.4493953398111343,0.3332343297512525,0.3674535597787902,0.5325152116606381,0.3344764135943956,0.3688795694491072,0.2797523965081592,0.2954671833626501,0.818702136409217,0.4254189313553558
297994,-0.0121989278601002,0.9126549484450636,0.2610618810223047,-0.4244894690894157,0.4530921425766098,0.0613866092095021,190.0,-0.6409746705490902,-0.958520022866338,-0.6367033367019072,-0.4994372873762272,-0.037160601589596,-0.0498803160002696,-0.6815857149556522,-0.0480801634515864,0.2827788148547033,0.0842775407498198,0.3014545170606709,-1.4166980549345831,0.1100614248639136,-0.0086493552546556,-0.4171574169780084,-0.0080744084085028,-0.1026989431906733,-0.0507349906193617,-0.5092498877406425,-1.4244732803009896,-2.591801335760006,-0.4895741877418557,0.0069386277295815,-1.2714251117859543,-0.8172637298163433,-0.8223456614555923,0.3447950987077231
315982,-1.336806167112019,0.697666906478339,0.2610618810223047,1.2767517512280548,0.4530921425766098,0.701183251746468,230.0,0.2504947616690726,-0.4164342906756288,0.3036925732351817,-0.2141456831060365,-0.0371579032472156,-0.0498783036630992,0.2087938220288954,-0.0480777477946645,1.5602648166956394,0.7612977850457145,0.908960369660466,1.2182542558284135,0.6268901800725356,-0.5509708308028823,-0.4171574169780084,-0.5504055065129474,-0.3588134970798907,-0.1513083280326567,-1.1957185094007057,-0.4251294656411115,-1.3294512155900489,-0.6543843080091054,-0.7893314440533697,-2.719190786193792,-0.7358443947056846,-0.6299469541197181,0.32448310749092824
377474,-1.336806167112019,0.697666906478339,-0.9665156156949372,-1.275110079248151,-0.4173343410702989,-0.5784100333274638,50.0,0.2504947616690726,-0.4164342906756288,0.3036925732351817,-0.2141456831060365,-0.0371579032472156,-0.0498783036630992,0.2087938220288954,-0.0480777477946645,0.2827788148547033,-0.0607982258850147,-0.2048003601058249,0.9214848829438442,0.425901219713627,0.6588232300354695,-0.4171574169780084,0.7428455735822663,1.58174677661918,-0.1739565223356506,-0.4156405302415421,-0.8731111756610564,-0.193336107437086,-0.3577260915280553,-0.4997786906777505,-1.7540136699218996,-0.2473283840417372,-0.6921935947283832,0.3539600549982125
447826,-0.6991248264484015,-0.8944407308110085,-0.5573231167891899,-0.4244894690894157,-0.4173343410702989,-0.5784100333274638,75.0,-0.5724000988400008,-1.10979976208235,-0.5643651897836696,-0.4774917793554433,-0.0371613546153766,-0.0498808775827358,-0.6130949813414562,-0.0480808375884019,-0.4472131861972603,-0.3509497591546839,-0.1710500349613919,-0.193648518198175,3.450306527971488,0.2833699008097741,0.2762568595477645,0.4091033593641467,1.1384715871955344,-0.0587962123204273,0.3020312105848866,0.1606927705388168,-0.1302186014285895,0.4004004617012943,0.4412677577930104,0.4176348416898582,0.6211445238052825,0.4565398637769834,0.3727243512704129
533152,-0.5014329055041544,0.6529695390417113,0.6702543799280521,-0.4244894690894157,0.4530921425766098,0.0613866092095021,66.0,0.2847820475236173,-0.4164342906756288,0.3398616466943004,-0.2031729290956445,-0.0371483649206615,-0.0498711902851944,0.2430391888359933,-0.0480692087283358,-0.4472131861972603,-0.1575154036415711,0.2677041919162378,-0.2116345407972398,0.0717778133669787,-0.5509708308028823,-0.4171574169780084,-0.5504055065129474,-0.3391123775499509,-0.5113762306802546,-0.2284218152433441,0.1951529020788118,0.0591339165969056,-1.1817766928643068,-1.2236605741167983,-1.0301308327179803,0.2954671833626501,-0.794051733906199,0.4230569981661308
579605,-0.5014329055041544,0.6532843092345805,1.0794468788337994,-0.4244894690894157,1.3235186262235186,0.0613866092095021,153.0,0.2847820475236173,-0.4164342906756288,0.3398616466943004,-0.2031729290956445,-0.0371483649206615,-0.0498711902851944,0.2430391888359933,-0.0480692087283358,-1.1772051872492235,-1.414838714476804,-1.6223140161720135,-0.5263899362808743,0.02392329899581,-0.5926878673835151,-0.4171574169780084,-0.5921232832902124,-0.930145963448145,-0.6633878399003493,-0.9772966752361416,-0.4940497287211047,-0.2880123664498336,-0.621422283955656,-1.368436950804608,-1.6161312247402009,-0.2473283840417372,-0.8449808034951068,0.3525453165759168
601750,-1.6258503114530376,-2.241971927971275,-0.1481306178834426,-0.4244894690894157,0.4530921425766098,-0.5784100333274638,192.0,0.2847820475236173,-0.882880153258332,0.3398616466943004,-0.2031729290956445,-0.0371602250767058,-0.0498800352090366,0.2430391888359933,-0.0480798263831787,1.3777668164326486,1.3899594404633309,1.347714596538096,1.3351634027223351,-0.5311890677097467,-0.5926878673835151,-0.4171574169780084,-0.5921232832902124,-0.930145963448145,-0.6633878399003493,2.771393707089812e-15,0.0,5.60596067420408e-15,0.0,3.214681336412217e-15,0.0,0.0,-1.2565027928964974e-16,0.0
611081,1.4137521842224774,1.0039383044782175,1.0794468788337994,-0.4244894690894157,-0.4173343410702989,1.340979894283434,152.0,-0.6752619564036348,1.499775739393855,-0.7090414836201447,-0.5104100413866192,-0.0371483649206615,-0.0498711902851944,-0.7398028385277188,-0.0480692087283358,-0.4472131861972603,-0.5443841146677967,-0.4748029612612894,0.5347853970639505,0.6460319858210031,0.3250869373904069,-0.4171574169780084,0.5342566896959416,0.370127925527882,0.1068043134814636,0.2084218530857862,0.2296130336188069,-0.2564536134455853,-0.1929159712608056,0.0793268160734879,0.3142230078035832,0.0512091780306764,-0.386619177194936,0.4171075103182093
